State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,141,26,007,MI,Alpena County,48,87,"1,310",,
26,141,26,031,MI,Cheboygan County,41,81,933,,
26,141,26,125,MI,Oakland County,15,20,289,,
26,141,26,099,MI,Macomb County,11,12,204,,
26,141,58,000,SS,Other Flows - Same State,115,165,"4,182",,
26,141,59,000,DS,Other Flows - Diff State,80,125,"2,304",,
26,143,96,000,MI,Roscommon Count Tot Mig-US & For,709,"1,304","20,764",,
26,143,97,000,MI,Roscommon Count Tot Mig-US,709,"1,304","20,764",,
26,143,97,001,MI,Roscommon Count Tot Mig-Same St,477,893,"12,948",,
26,143,97,003,MI,Roscommon Count Tot Mig-Diff St,232,411,"7,816",,
26,143,98,000,MI,Roscommon Count Tot Mig-Foreign,d,d,d,,
26,143,26,143,MI,Roscommon Count Non-Migrants,"9,454","18,602","360,740",,
26,143,26,039,MI,Crawford County,40,81,"1,162",,
26,143,26,125,MI,Oakland County,38,49,"1,073",,
26,143,26,049,MI,Genesee County,33,51,"1,027",,
26,143,26,163,MI,Wayne County,31,56,827,,
26,143,26,099,MI,Macomb County,29,49,734,,
26,143,26,129,MI,Ogemaw County,27,58,762,,
26,143,26,113,MI,Missaukee County,23,58,598,,
26,143,26,137,MI,Otsego County,18,28,455,,
26,143,26,081,MI,Kent County,15,23,274,,
26,143,26,111,MI,Midland County,15,25,598,,
26,143,26,145,MI,Saginaw County,15,30,472,,
26,143,26,055,MI,Grand Traverse County,14,33,281,,
26,143,26,065,MI,Ingham County,13,19,207,,
26,143,26,017,MI,Bay County,11,30,272,,
26,143,26,073,MI,Isabella County,11,13,133,,
26,143,12,071,FL,Lee County,10,21,468,,
26,143,26,035,MI,Clare County,10,24,393,,
26,143,26,093,MI,Livingston County,10,14,161,,
26,143,58,000,SS,Other Flows - Same State,124,252,"3,518",,
26,143,59,000,DS,Other Flows - Diff State,222,390,"7,348",,
26,143,59,001,DS,Other Flows - Northeast,12,14,337,,
26,143,59,003,DS,Other Flows - Midwest,35,61,"1,697",,
26,143,59,005,DS,Other Flows - South,116,212,"3,819",,
26,143,59,007,DS,Other Flows - West,59,103,"1,494",,
26,145,96,000,MI,Saginaw County Tot Mig-US & For,"3,831","6,810","130,951",,
26,145,97,000,MI,Saginaw County Tot Mig-US,"3,814","6,781","130,439",,
26,145,97,001,MI,Saginaw County Tot Mig-Same St,"2,424","4,211","81,283",,
26,145,97,003,MI,Saginaw County Tot Mig-Diff St,"1,390","2,570","49,156",,
26,145,98,000,MI,Saginaw County Tot Mig-Foreign,17,29,513,,
26,145,26,145,MI,Saginaw County Non-Migrants,"75,998","161,571","3,689,085",,
26,145,26,017,MI,Bay County,395,711,"13,794",,
26,145,26,049,MI,Genesee County,325,536,"10,216",,
26,145,26,111,MI,Midland County,226,388,"7,564",,
26,145,26,125,MI,Oakland County,143,221,"5,780",,
26,145,26,081,MI,Kent County,119,204,"2,939",,
26,145,26,157,MI,Tuscola County,118,228,"3,587",,
26,145,26,163,MI,Wayne County,95,150,"2,361",,
26,145,26,155,MI,Shiawassee County,86,173,"2,366",,
26,145,26,065,MI,Ingham County,84,132,"2,946",,
26,145,26,099,MI,Macomb County,64,102,"1,815",,
26,145,26,161,MI,Washtenaw County,59,90,"1,931",,
26,145,26,057,MI,Gratiot County,55,122,"2,724",,
26,145,26,073,MI,Isabella County,46,62,996,,
26,145,04,013,AZ,Maricopa County,40,72,"1,069",,
26,145,17,031,IL,Cook County,39,47,"1,060",,
26,145,26,011,MI,Arenac County,34,53,"1,428",,
26,145,26,037,MI,Clinton County,31,64,"1,286",,
26,145,26,077,MI,Kalamazoo County,31,47,"1,107",,
26,145,26,051,MI,Gladwin County,29,49,989,,
26,145,32,003,NV,Clark County,29,59,"1,116",,
26,145,26,139,MI,Ottawa County,28,55,807,,
26,145,48,029,TX,Bexar County,27,65,627,,
26,145,26,045,MI,Eaton County,26,53,"1,375",,
26,145,26,055,MI,Grand Traverse County,26,52,"1,131",,
26,145,26,069,MI,Iosco County,24,44,651,,
26,145,26,143,MI,Roscommon County,22,37,732,,
26,145,26,093,MI,Livingston County,20,32,850,,
26,145,39,049,OH,Franklin County,20,43,507,,
26,145,26,063,MI,Huron County,19,26,"1,150",,
26,145,26,147,MI,St Clair County,19,38,416,,
26,145,06,073,CA,San Diego County,18,38,559,,
26,145,26,087,MI,Lapeer County,18,28,698,,
26,145,48,201,TX,Harris County,18,28,417,,
26,145,26,035,MI,Clare County,17,36,460,,
26,145,37,119,NC,Mecklenburg County,16,30,725,,
26,145,12,095,FL,Orange County,15,24,"1,055",,
26,145,08,041,CO,El Paso County,14,23,253,,
26,145,26,129,MI,Ogemaw County,14,25,396,,
26,145,12,071,FL,Lee County,13,19,323,,
26,145,12,103,FL,Pinellas County,13,19,604,,
26,145,13,067,GA,Cobb County,13,18,227,,
26,145,26,039,MI,Crawford County,13,25,594,,
26,145,47,037,TN,Davidson County,13,23,387,,
26,145,12,057,FL,Hillsborough County,12,22,329,,
26,145,26,025,MI,Calhoun County,12,17,175,,
26,145,26,047,MI,Emmet County,12,26,435,,
26,145,26,107,MI,Mecosta County,12,17,209,,
26,145,37,051,NC,Cumberland County,12,23,225,,
26,145,37,133,NC,Onslow County,12,18,233,,
26,145,48,453,TX,Travis County,12,27,381,,
26,145,18,097,IN,Marion County,11,26,571,,
26,145,26,115,MI,Monroe County,11,15,338,,
26,145,39,035,OH,Cuyahoga County,11,19,226,,
26,145,48,027,TX,Bell County,11,21,299,,
26,145,48,439,TX,Tarrant County,11,16,313,,
26,145,13,121,GA,Fulton County,10,15,264,,
26,145,26,091,MI,Lenawee County,10,16,547,,
26,145,26,151,MI,Sanilac County,10,16,112,,
26,145,27,053,MN,Hennepin County,10,18,530,,
26,145,47,157,TN,Shelby County,10,20,240,,
26,145,58,000,SS,Other Flows - Same State,171,321,"6,378",,
26,145,59,000,DS,Other Flows - Diff State,980,"1,837","36,618",,
26,145,59,001,DS,Other Flows - Northeast,68,109,"2,591",,
26,145,59,003,DS,Other Flows - Midwest,237,439,"9,578",,
26,145,59,005,DS,Other Flows - South,499,971,"16,359",,
26,145,59,007,DS,Other Flows - West,176,318,"8,089",,
26,145,57,009,FR,Foreign - Other flows,17,29,513,,
26,147,96,000,MI,St Clair County Tot Mig-US & For,"3,557","6,484","119,883",,
26,147,97,000,MI,St Clair County Tot Mig-US,"3,516","6,423","118,710",,
26,147,97,001,MI,St Clair County Tot Mig-Same St,"2,186","3,927","72,878",,
26,147,97,003,MI,St Clair County Tot Mig-Diff St,"1,330","2,496","45,831",,
26,147,98,000,MI,St Clair County Tot Mig-Foreign,41,61,"1,173",,
26,147,26,147,MI,St Clair County Non-Migrants,"63,706","139,024","3,361,350",,
26,147,26,099,MI,Macomb County,"1,044","1,862","34,586",,
26,147,26,125,MI,Oakland County,223,344,"8,761",,
26,147,26,151,MI,Sanilac County,217,466,"6,854",,
26,147,26,163,MI,Wayne County,140,246,"3,887",,
26,147,26,087,MI,Lapeer County,91,186,"2,369",,
26,147,26,081,MI,Kent County,43,64,"1,262",,
26,147,04,013,AZ,Maricopa County,42,83,"1,535",,
26,147,26,049,MI,Genesee County,42,81,"1,680",,
26,147,26,161,MI,Washtenaw County,38,43,906,,
26,147,32,003,NV,Clark County,33,48,"1,255",,
26,147,26,065,MI,Ingham County,31,43,953,,
26,147,17,031,IL,Cook County,30,36,739,,
26,147,26,077,MI,Kalamazoo County,22,23,418,,
26,147,26,063,MI,Huron County,19,33,703,,
26,147,12,103,FL,Pinellas County,18,27,373,,
26,147,12,101,FL,Pasco County,16,34,433,,
26,147,26,115,MI,Monroe County,16,30,569,,
26,147,04,021,AZ,Pinal County,15,46,693,,
26,147,12,071,FL,Lee County,15,26,647,,
26,147,37,119,NC,Mecklenburg County,15,30,645,,
26,147,06,073,CA,San Diego County,13,29,304,,
26,147,12,057,FL,Hillsborough County,13,20,445,,
26,147,12,099,FL,Palm Beach County,13,17,486,,
26,147,12,105,FL,Polk County,13,23,507,,
26,147,12,115,FL,Sarasota County,13,23,429,,
26,147,12,069,FL,Lake County,12,23,429,,
26,147,26,073,MI,Isabella County,12,17,363,,
26,147,57,005,FR,Foreign - APO/FPO ZIPs,12,15,218,,
26,147,12,015,FL,Charlotte County,11,21,474,,
26,147,26,069,MI,Iosco County,11,23,286,,
26,147,06,037,CA,Los Angeles County,10,13,357,,
26,147,12,011,FL,Broward County,10,15,271,,
26,147,12,095,FL,Orange County,10,10,104,,
26,147,26,017,MI,Bay County,10,22,291,,
26,147,26,055,MI,Grand Traverse County,10,20,493,,
26,147,26,093,MI,Livingston County,10,20,382,,
26,147,26,143,MI,Roscommon County,10,21,154,,
26,147,39,049,OH,Franklin County,10,12,305,,
26,147,48,439,TX,Tarrant County,10,21,283,,
26,147,58,000,SS,Other Flows - Same State,197,383,"7,962",,
26,147,59,000,DS,Other Flows - Diff State,"1,008","1,939","35,116",,
26,147,59,001,DS,Other Flows - Northeast,97,159,"3,025",,
26,147,59,003,DS,Other Flows - Midwest,203,420,"8,373",,
26,147,59,005,DS,Other Flows - South,535,"1,034","17,212",,
26,147,59,007,DS,Other Flows - West,173,326,"6,505",,
26,147,57,009,FR,Foreign - Other flows,29,46,955,,
26,149,96,000,MI,St Joseph Count Tot Mig-US & For,"1,305","2,487","39,736",,
26,149,97,000,MI,St Joseph Count Tot Mig-US,"1,305","2,487","39,736",,
26,149,97,001,MI,St Joseph Count Tot Mig-Same St,684,"1,255","20,295",,
26,149,97,003,MI,St Joseph Count Tot Mig-Diff St,621,"1,232","19,441",,
26,149,98,000,MI,St Joseph Count Tot Mig-Foreign,d,d,d,,
26,149,26,149,MI,St Joseph Count Non-Migrants,"22,989","51,366","1,085,875",,
26,149,26,077,MI,Kalamazoo County,224,359,"7,043",,
26,149,26,027,MI,Cass County,104,222,"2,867",,
26,149,26,023,MI,Branch County,102,196,"2,178",,
26,149,18,039,IN,Elkhart County,100,212,"3,025",,
26,149,18,087,IN,Lagrange County,72,146,"1,977",,
26,149,26,159,MI,Van Buren County,32,67,"1,050",,
26,149,26,025,MI,Calhoun County,29,47,812,,
26,149,26,021,MI,Berrien County,24,42,506,,
26,149,17,031,IL,Cook County,20,28,474,,
26,149,26,081,MI,Kent County,20,29,558,,
26,149,18,151,IN,Steuben County,18,32,394,,
26,149,26,005,MI,Allegan County,15,36,453,,
26,149,04,013,AZ,Maricopa County,12,24,263,,
26,149,18,141,IN,St Joseph County,12,19,518,,
26,149,26,125,MI,Oakland County,12,20,316,,
26,149,26,163,MI,Wayne County,12,27,460,,
26,149,58,000,SS,Other Flows - Same State,110,210,"4,051",,
26,149,59,000,DS,Other Flows - Diff State,387,771,"12,791",,
26,149,59,001,DS,Other Flows - Northeast,19,36,857,,
26,149,59,003,DS,Other Flows - Midwest,133,259,"5,212",,
26,149,59,005,DS,Other Flows - South,175,372,"5,310",,
26,149,59,007,DS,Other Flows - West,60,104,"1,411",,
26,151,96,000,MI,Sanilac County Tot Mig-US & For,"1,019","1,887","29,468",,
26,151,97,000,MI,Sanilac County Tot Mig-US,"1,019","1,887","29,468",,
26,151,97,001,MI,Sanilac County Tot Mig-Same St,738,"1,356","21,483",,
26,151,97,003,MI,Sanilac County Tot Mig-Diff St,281,531,"7,985",,
26,151,98,000,MI,Sanilac County Tot Mig-Foreign,d,d,d,,
26,151,26,151,MI,Sanilac County Non-Migrants,"16,569","36,829","676,173",,
26,151,26,147,MI,St Clair County,206,383,"5,647",,
26,151,26,099,MI,Macomb County,85,153,"2,796",,
26,151,26,087,MI,Lapeer County,72,171,"2,166",,
26,151,26,157,MI,Tuscola County,52,111,"1,204",,
26,151,26,063,MI,Huron County,50,105,"1,697",,
26,151,26,125,MI,Oakland County,50,77,"1,768",,
26,151,26,163,MI,Wayne County,31,56,778,,
26,151,26,049,MI,Genesee County,25,51,899,,
26,151,26,145,MI,Saginaw County,20,23,492,,
26,151,26,017,MI,Bay County,16,23,333,,
26,151,04,013,AZ,Maricopa County,14,21,380,,
26,151,26,081,MI,Kent County,12,13,300,,
26,151,26,065,MI,Ingham County,10,11,170,,
26,151,26,161,MI,Washtenaw County,10,18,175,,
26,151,58,000,SS,Other Flows - Same State,99,161,"3,057",,
26,151,59,000,DS,Other Flows - Diff State,267,510,"7,606",,
26,151,59,001,DS,Other Flows - Northeast,11,18,235,,
26,151,59,003,DS,Other Flows - Midwest,56,110,"1,705",,
26,151,59,005,DS,Other Flows - South,151,291,"4,377",,
26,151,59,007,DS,Other Flows - West,49,91,"1,290",,
26,153,96,000,MI,Schoolcraft Cou Tot Mig-US & For,147,253,"3,890",,
26,153,97,000,MI,Schoolcraft Cou Tot Mig-US,147,253,"3,890",,
26,153,97,001,MI,Schoolcraft Cou Tot Mig-Same St,98,174,"2,581",,
26,153,97,003,MI,Schoolcraft Cou Tot Mig-Diff St,49,79,"1,309",,
26,153,98,000,MI,Schoolcraft Cou Tot Mig-Foreign,d,d,d,,
26,153,26,153,MI,Schoolcraft Cou Non-Migrants,"3,172","6,636","132,542",,
26,153,26,041,MI,Delta County,17,37,463,,
26,153,26,103,MI,Marquette County,17,26,350,,
26,153,58,000,SS,Other Flows - Same State,64,111,"1,768",,
26,153,59,000,DS,Other Flows - Diff State,49,79,"1,309",,
26,155,96,000,MI,Shiawassee Coun Tot Mig-US & For,"1,802","3,242","59,275",,
26,155,97,000,MI,Shiawassee Coun Tot Mig-US,"1,792","3,230","59,099",,
26,155,97,001,MI,Shiawassee Coun Tot Mig-Same St,"1,257","2,209","39,805",,
26,155,97,003,MI,Shiawassee Coun Tot Mig-Diff St,535,"1,021","19,295",,
26,155,98,000,MI,Shiawassee Coun Tot Mig-Foreign,10,12,176,,
26,155,26,155,MI,Shiawassee Coun Non-Migrants,"27,593","60,687","1,306,251",,
26,155,26,065,MI,Ingham County,252,406,"7,857",,
26,155,26,049,MI,Genesee County,234,434,"7,197",,
26,155,26,037,MI,Clinton County,132,235,"4,048",,
26,155,26,145,MI,Saginaw County,89,160,"2,127",,
26,155,26,093,MI,Livingston County,84,160,"3,032",,
26,155,26,125,MI,Oakland County,69,94,"2,558",,
26,155,26,045,MI,Eaton County,38,76,"1,270",,
26,155,26,163,MI,Wayne County,25,36,586,,
26,155,26,081,MI,Kent County,24,35,560,,
26,155,26,099,MI,Macomb County,17,36,843,,
26,155,04,013,AZ,Maricopa County,16,27,554,,
26,155,26,057,MI,Gratiot County,16,31,428,,
26,155,32,003,NV,Clark County,16,29,687,,
26,155,26,143,MI,Roscommon County,15,26,509,,
26,155,26,073,MI,Isabella County,13,28,220,,
26,155,17,031,IL,Cook County,12,13,378,,
26,155,26,075,MI,Jackson County,12,23,423,,
26,155,26,161,MI,Washtenaw County,12,17,498,,
26,155,26,067,MI,Ionia County,11,15,515,,
26,155,58,000,SS,Other Flows - Same State,214,397,"7,135",,
26,155,59,000,DS,Other Flows - Diff State,491,952,"17,676",,
26,155,59,001,DS,Other Flows - Northeast,30,71,"1,426",,
26,155,59,003,DS,Other Flows - Midwest,80,161,"3,087",,
26,155,59,005,DS,Other Flows - South,301,601,"11,390",,
26,155,59,007,DS,Other Flows - West,80,119,"1,773",,
26,155,57,009,FR,Foreign - Other flows,10,12,176,,
26,157,96,000,MI,Tuscola County Tot Mig-US & For,"1,320","2,352","37,472",,
26,157,97,000,MI,Tuscola County Tot Mig-US,"1,320","2,352","37,472",,
26,157,97,001,MI,Tuscola County Tot Mig-Same St,968,"1,706","27,470",,
26,157,97,003,MI,Tuscola County Tot Mig-Diff St,352,646,"10,002",,
26,157,98,000,MI,Tuscola County Tot Mig-Foreign,d,d,d,,
26,157,26,157,MI,Tuscola County Non-Migrants,"21,856","48,249","939,480",,
26,157,26,145,MI,Saginaw County,173,276,"4,421",,
26,157,26,049,MI,Genesee County,151,273,"4,661",,
26,157,26,017,MI,Bay County,110,185,"3,098",,
26,157,26,087,MI,Lapeer County,82,146,"2,169",,
26,157,26,063,MI,Huron County,63,118,"1,643",,
26,157,26,125,MI,Oakland County,56,81,"1,717",,
26,157,26,151,MI,Sanilac County,51,115,"1,394",,
26,157,26,099,MI,Macomb County,28,52,925,,
26,157,26,081,MI,Kent County,18,24,471,,
26,157,26,111,MI,Midland County,16,24,691,,
26,157,26,065,MI,Ingham County,15,20,250,,
26,157,26,073,MI,Isabella County,15,22,319,,
26,157,26,129,MI,Ogemaw County,12,25,383,,
26,157,26,163,MI,Wayne County,12,19,470,,
26,157,04,013,AZ,Maricopa County,11,11,239,,
26,157,26,161,MI,Washtenaw County,10,15,255,,
26,157,58,000,SS,Other Flows - Same State,156,311,"4,602",,
26,157,59,000,DS,Other Flows - Diff State,341,635,"9,763",,
26,157,59,001,DS,Other Flows - Northeast,17,33,661,,
26,157,59,003,DS,Other Flows - Midwest,90,174,"2,836",,
26,157,59,005,DS,Other Flows - South,168,321,"4,288",,
26,157,59,007,DS,Other Flows - West,66,107,"1,978",,
26,159,96,000,MI,Van Buren Count Tot Mig-US & For,"2,121","3,913","77,684",,
26,159,97,000,MI,Van Buren Count Tot Mig-US,"2,121","3,913","77,684",,
26,159,97,001,MI,Van Buren Count Tot Mig-Same St,"1,503","2,732","55,792",,
26,159,97,003,MI,Van Buren Count Tot Mig-Diff St,618,"1,181","21,892",,
26,159,98,000,MI,Van Buren Count Tot Mig-Foreign,d,d,d,,
26,159,26,159,MI,Van Buren Count Non-Migrants,"27,598","61,826","1,326,219",,
26,159,26,077,MI,Kalamazoo County,683,"1,172","29,778",,
26,159,26,021,MI,Berrien County,231,458,"7,060",,
26,159,26,005,MI,Allegan County,194,375,"5,573",,
26,159,26,027,MI,Cass County,74,171,"2,050",,
26,159,26,081,MI,Kent County,62,100,"1,684",,
26,159,17,031,IL,Cook County,50,76,"1,027",,
26,159,26,139,MI,Ottawa County,46,98,"1,752",,
26,159,26,149,MI,St Joseph County,24,44,598,,
26,159,48,215,TX,Hidalgo County,20,52,371,,
26,159,04,013,AZ,Maricopa County,17,32,"1,293",,
26,159,26,025,MI,Calhoun County,16,32,583,,
26,159,26,161,MI,Washtenaw County,16,18,488,,
26,159,26,125,MI,Oakland County,15,19,855,,
26,159,26,065,MI,Ingham County,14,19,443,,
26,159,26,015,MI,Barry County,13,25,478,,
26,159,26,163,MI,Wayne County,12,16,328,,
26,159,18,141,IN,St Joseph County,11,26,503,,
26,159,12,057,FL,Hillsborough County,10,16,123,,
26,159,32,003,NV,Clark County,10,16,260,,
26,159,58,000,SS,Other Flows - Same State,103,185,"4,121",,
26,159,59,000,DS,Other Flows - Diff State,500,963,"18,314",,
26,159,59,001,DS,Other Flows - Northeast,34,63,"2,709",,
26,159,59,003,DS,Other Flows - Midwest,124,261,"4,526",,
26,159,59,005,DS,Other Flows - South,253,479,"8,343",,
26,159,59,007,DS,Other Flows - West,89,160,"2,737",,
26,161,96,000,MI,Washtenaw Count Tot Mig-US & For,"12,245","21,177","770,041",,
26,161,97,000,MI,Washtenaw Count Tot Mig-US,"12,013","20,785","756,441",,
26,161,97,001,MI,Washtenaw Count Tot Mig-Same St,"5,029","8,420","214,548",,
26,161,97,003,MI,Washtenaw Count Tot Mig-Diff St,"6,984","12,365","541,894",,
26,161,98,000,MI,Washtenaw Count Tot Mig-Foreign,232,392,"13,600",,
26,161,26,161,MI,Washtenaw Count Non-Migrants,"113,485","240,542","8,855,144",,
26,161,26,163,MI,Wayne County,"2,008","3,507","69,662",,
26,161,26,125,MI,Oakland County,736,"1,143","38,560",,
26,161,17,031,IL,Cook County,450,593,"21,671",,
26,161,26,093,MI,Livingston County,444,744,"25,983",,
26,161,09,011,CT,New London County,239,656,"60,677",,
26,161,26,075,MI,Jackson County,233,408,"8,927",,
26,161,26,091,MI,Lenawee County,227,387,"9,031",,
26,161,57,001,FR,Foreign - Overseas,217,375,"13,182",,
26,161,36,061,NY,New York County,200,255,"11,124",,
26,161,26,115,MI,Monroe County,190,329,"6,888",,
26,161,06,037,CA,Los Angeles County,176,247,"9,416",,
26,161,26,065,MI,Ingham County,154,223,"4,658",,
26,161,04,013,AZ,Maricopa County,133,234,"5,637",,
26,161,06,085,CA,Santa Clara County,130,204,"8,545",,
26,161,26,099,MI,Macomb County,128,203,"4,734",,
26,161,06,073,CA,San Diego County,119,247,"16,770",,
26,161,26,049,MI,Genesee County,116,184,"3,574",,
26,161,53,033,WA,King County,115,183,"6,880",,
26,161,25,017,MA,Middlesex County,114,199,"12,137",,
26,161,26,081,MI,Kent County,106,163,"5,759",,
26,161,26,077,MI,Kalamazoo County,104,182,"7,519",,
26,161,06,075,CA,San Francisco County,90,108,"4,235",,
26,161,27,053,MN,Hennepin County,83,142,"5,701",,
26,161,11,001,DC,District of Columbia,82,99,"3,458",,
26,161,39,095,OH,Lucas County,81,149,"2,875",,
26,161,36,047,NY,Kings County,77,87,"2,557",,
26,161,39,049,OH,Franklin County,68,119,"3,710",,
26,161,39,035,OH,Cuyahoga County,63,103,"3,111",,
26,161,06,001,CA,Alameda County,62,96,"3,726",,
26,161,17,043,IL,Dupage County,62,119,"5,018",,
26,161,24,031,MD,Montgomery County,61,99,"4,154",,
26,161,32,003,NV,Clark County,59,99,"3,648",,
26,161,13,121,GA,Fulton County,58,93,"2,855",,
26,161,48,201,TX,Harris County,57,100,"3,408",,
26,161,48,453,TX,Travis County,55,100,"3,413",,
26,161,29,189,MO,St Louis County,54,144,"11,541",,
26,161,06,059,CA,Orange County,52,90,"3,928",,
26,161,25,025,MA,Suffolk County,48,59,"3,456",,
26,161,37,119,NC,Mecklenburg County,47,88,"3,341",,
26,161,42,101,PA,Philadelphia County,46,61,"2,047",,
26,161,48,113,TX,Dallas County,46,86,"7,010",,
26,161,39,061,OH,Hamilton County,44,73,"3,168",,
26,161,34,017,NJ,Hudson County,43,50,"1,560",,
26,161,55,025,WI,Dane County,41,62,"1,939",,
26,161,17,097,IL,Lake County,40,94,"5,167",,
26,161,36,081,NY,Queens County,40,51,"1,326",,
26,161,42,003,PA,Allegheny County,39,61,"2,227",,
26,161,08,031,CO,Denver County,37,49,"1,467",,
26,161,12,011,FL,Broward County,37,66,"6,838",,
26,161,12,071,FL,Lee County,37,58,"4,342",,
26,161,18,097,IN,Marion County,37,68,"1,763",,
26,161,26,145,MI,Saginaw County,36,72,"1,486",,
26,161,25,021,MA,Norfolk County,35,62,"2,383",,
26,161,12,103,FL,Pinellas County,34,56,"1,812",,
26,161,34,023,NJ,Middlesex County,34,66,"2,961",,
26,161,37,183,NC,Wake County,33,76,"2,381",,
26,161,41,051,OR,Multnomah County,33,46,"1,102",,
26,161,26,055,MI,Grand Traverse County,32,54,"2,034",,
26,161,51,059,VA,Fairfax County,32,61,"5,443",,
26,161,06,081,CA,San Mateo County,31,58,"6,044",,
26,161,08,013,CO,Boulder County,31,51,"2,858",,
26,161,26,121,MI,Muskegon County,31,48,"1,045",,
26,161,51,013,VA,Arlington County,31,45,"1,403",,
26,161,04,019,AZ,Pima County,30,73,"2,127",,
26,161,26,139,MI,Ottawa County,30,51,"3,097",,
26,161,06,013,CA,Contra Costa County,29,38,"5,366",,
26,161,12,086,FL,Miami Dade County,29,46,"1,322",,
26,161,12,095,FL,Orange County,28,50,"1,320",,
26,161,12,099,FL,Palm Beach County,27,48,"5,857",,
26,161,24,510,MD,Baltimore city,27,36,"1,842",,
26,161,37,063,NC,Durham County,27,46,"1,634",,
26,161,12,057,FL,Hillsborough County,26,40,"1,611",,
26,161,09,001,CT,Fairfield County,25,43,"2,103",,
26,161,13,089,GA,Dekalb County,25,44,"1,442",,
26,161,13,067,GA,Cobb County,24,43,"1,397",,
26,161,13,135,GA,Gwinnett County,24,42,"1,125",,
26,161,26,045,MI,Eaton County,24,33,681,,
26,161,41,067,OR,Washington County,24,36,"1,230",,
26,161,42,091,PA,Montgomery County,24,67,"5,092",,
26,161,47,037,TN,Davidson County,24,47,"1,299",,
26,161,48,439,TX,Tarrant County,24,46,"4,259",,
26,161,08,005,CO,Arapahoe County,23,32,902,,
26,161,09,007,CT,Middlesex County,23,73,"6,619",,
26,161,26,021,MI,Berrien County,23,42,"1,041",,
26,161,26,025,MI,Calhoun County,23,32,674,,
26,161,26,059,MI,Hillsdale County,23,43,835,,
26,161,26,111,MI,Midland County,23,56,"2,506",,
26,161,47,093,TN,Knox County,23,40,"1,241",,
26,161,55,079,WI,Milwaukee County,23,30,848,,
26,161,26,147,MI,St Clair County,22,38,"1,133",,
26,161,37,135,NC,Orange County,22,42,"2,274",,
26,161,15,003,HI,Honolulu County,21,27,448,,
26,161,21,111,KY,Jefferson County,21,28,949,,
26,161,48,029,TX,Bexar County,21,35,"1,056",,
26,161,29,183,MO,St Charles County,20,56,"2,914",,
26,161,36,055,NY,Monroe County,20,32,"2,268",,
26,161,45,045,SC,Greenville County,20,34,978,,
26,161,08,041,CO,El Paso County,19,42,"1,057",,
26,161,18,105,IN,Monroe County,19,24,608,,
26,161,29,510,MO,St Louis city,19,25,955,,
26,161,36,029,NY,Erie County,19,42,"1,350",,
26,161,36,119,NY,Westchester County,19,41,"4,547",,
26,161,09,003,CT,Hartford County,18,33,"1,286",,
26,161,20,091,KS,Johnson County,18,36,"1,090",,
26,161,26,073,MI,Isabella County,18,24,405,,
26,161,12,105,FL,Polk County,17,24,529,,
26,161,17,197,IL,Will County,17,49,"1,625",,
26,161,24,005,MD,Baltimore County,17,28,"1,285",,
26,161,51,510,VA,Alexandria city,17,28,541,,
26,161,06,067,CA,Sacramento County,16,22,"1,284",,
26,161,12,021,FL,Collier County,16,33,"3,498",,
26,161,12,115,FL,Sarasota County,16,24,"1,245",,
26,161,34,003,NJ,Bergen County,16,27,799,,
26,161,34,021,NJ,Mercer County,16,33,"2,429",,
26,161,06,071,CA,San Bernardino County,15,24,358,,
26,161,17,019,IL,Champaign County,15,22,468,,
26,161,18,057,IN,Hamilton County,15,45,"2,866",,
26,161,24,033,MD,Prince George's County,15,23,594,,
26,161,26,005,MI,Allegan County,15,20,731,,
26,161,26,087,MI,Lapeer County,15,18,321,,
26,161,26,103,MI,Marquette County,15,29,"2,615",,
26,161,34,027,NJ,Morris County,15,31,"2,284",,
26,161,39,017,OH,Butler County,15,34,"1,496",,
26,161,44,007,RI,Providence County,15,20,907,,
26,161,09,009,CT,New Haven County,14,23,"1,534",,
26,161,18,141,IN,St Joseph County,14,22,379,,
26,161,27,037,MN,Dakota County,14,24,966,,
26,161,39,113,OH,Montgomery County,14,18,455,,
26,161,42,027,PA,Centre County,14,23,688,,
26,161,48,121,TX,Denton County,14,29,"1,599",,
26,161,49,035,UT,Salt Lake County,14,25,478,,
26,161,26,017,MI,Bay County,13,23,478,,
26,161,26,037,MI,Clinton County,13,24,"1,129",,
26,161,34,035,NJ,Somerset County,13,42,"3,441",,
26,161,36,005,NY,Bronx County,13,17,318,,
26,161,45,019,SC,Charleston County,13,27,889,,
26,161,48,085,TX,Collin County,13,25,"1,093",,
26,161,12,009,FL,Brevard County,12,16,522,,
26,161,12,031,FL,Duval County,12,19,499,,
26,161,12,101,FL,Pasco County,12,20,786,,
26,161,17,089,IL,Kane County,12,31,"1,870",,
26,161,18,089,IN,Lake County,12,25,495,,
26,161,19,103,IA,Johnson County,12,21,743,,
26,161,26,047,MI,Emmet County,12,13,267,,
26,161,26,117,MI,Montcalm County,12,15,492,,
26,161,36,059,NY,Nassau County,12,12,593,,
26,161,36,067,NY,Onondaga County,12,15,475,,
26,161,39,093,OH,Lorain County,12,29,"1,101",,
26,161,42,029,PA,Chester County,12,36,"2,464",,
26,161,47,157,TN,Shelby County,12,20,368,,
26,161,53,053,WA,Pierce County,12,23,741,,
26,161,02,020,AK,Anchorage Municipality,11,17,321,,
