State_Code_Dest,County_Code_Dest,State_Code_Origin,County_Code_Origin,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,037,59,001,DS,Other Flows - Northeast,37,63,"1,294",,
26,037,59,003,DS,Other Flows - Midwest,86,163,"4,870",,
26,037,59,005,DS,Other Flows - South,152,280,"6,893",,
26,037,59,007,DS,Other Flows - West,60,125,"2,761",,
26,037,57,009,FR,Foreign - Other flows,33,53,534,,
26,039,96,000,MI,Crawford County Tot Mig-US & For,316,589,"10,861",,
26,039,97,000,MI,Crawford County Tot Mig-US,316,589,"10,861",,
26,039,97,001,MI,Crawford County Tot Mig-Same St,261,482,"9,204",,
26,039,97,003,MI,Crawford County Tot Mig-Diff St,55,107,"1,657",,
26,039,98,000,MI,Crawford County Tot Mig-Foreign,d,d,d,,
26,039,26,039,MI,Crawford County Non-Migrants,"4,728","10,158","187,493",,
26,039,26,137,MI,Otsego County,37,65,"1,359",,
26,039,26,143,MI,Roscommon County,37,71,"1,012",,
26,039,26,125,MI,Oakland County,20,42,725,,
26,039,26,099,MI,Macomb County,19,38,"1,128",,
26,039,26,163,MI,Wayne County,14,31,"1,085",,
26,039,26,055,MI,Grand Traverse Count,11,16,251,,
26,039,58,000,SS,Other Flows - Same State,123,219,"3,643",,
26,039,59,000,DS,Other Flows - Diff State,55,107,"1,657",,
26,041,96,000,MI,Delta County Tot Mig-US & For,526,960,"19,245",,
26,041,97,000,MI,Delta County Tot Mig-US,526,960,"19,245",,
26,041,97,001,MI,Delta County Tot Mig-Same St,280,503,"9,579",,
26,041,97,003,MI,Delta County Tot Mig-Diff St,246,457,"9,666",,
26,041,98,000,MI,Delta County Tot Mig-Foreign,d,d,d,,
26,041,26,041,MI,Delta County Non-Migrants,"14,243","30,895","651,937",,
26,041,26,103,MI,Marquette County,53,82,"1,743",,
26,041,26,109,MI,Menominee County,39,69,"1,440",,
26,041,26,043,MI,Dickinson County,21,40,628,,
26,041,55,009,WI,Brown County,19,37,710,,
26,041,26,153,MI,Schoolcraft County,17,27,528,,
26,041,26,003,MI,Alger County,13,26,260,,
26,041,26,033,MI,Chippewa County,11,23,553,,
26,041,26,081,MI,Kent County,10,18,302,,
26,041,58,000,SS,Other Flows - Same State,116,218,"4,125",,
26,041,59,000,DS,Other Flows - Diff State,227,420,"8,955",,
26,041,59,001,DS,Other Flows - Northeast,12,16,683,,
26,041,59,003,DS,Other Flows - Midwest,119,223,"4,994",,
26,041,59,005,DS,Other Flows - South,54,99,"1,362",,
26,041,59,007,DS,Other Flows - West,42,82,"1,916",,
26,043,96,000,MI,Dickinson Count Tot Mig-US & For,459,879,"17,562",,
26,043,97,000,MI,Dickinson Count Tot Mig-US,459,879,"17,562",,
26,043,97,001,MI,Dickinson Count Tot Mig-Same St,181,334,"5,735",,
26,043,97,003,MI,Dickinson Count Tot Mig-Diff St,278,545,"11,827",,
26,043,98,000,MI,Dickinson Count Tot Mig-Foreign,d,d,d,,
26,043,26,043,MI,Dickinson Count Non-Migrants,"10,187","22,008","505,014",,
26,043,55,075,WI,Marinette County,38,76,991,,
26,043,26,103,MI,Marquette County,33,57,964,,
26,043,55,037,WI,Florence County,28,53,"1,230",,
26,043,26,109,MI,Menominee County,25,43,604,,
26,043,55,009,WI,Brown County,23,43,"1,048",,
26,043,26,041,MI,Delta County,22,49,803,,
26,043,26,071,MI,Iron County,22,36,723,,
26,043,26,061,MI,Houghton County,10,18,284,,
26,043,58,000,SS,Other Flows - Same State,69,131,"2,357",,
26,043,59,000,DS,Other Flows - Diff State,189,373,"8,558",,
26,045,96,000,MI,Eaton County Tot Mig-US & For,"3,483","6,301","122,057",,
26,045,97,000,MI,Eaton County Tot Mig-US,"3,468","6,273","121,783",,
26,045,97,001,MI,Eaton County Tot Mig-Same St,"2,844","5,177","97,747",,
26,045,97,003,MI,Eaton County Tot Mig-Diff St,624,"1,096","24,036",,
26,045,98,000,MI,Eaton County Tot Mig-Foreign,15,28,275,,
26,045,26,045,MI,Eaton County Non-Migrants,"39,523","86,698","2,197,833",,
26,045,26,065,MI,Ingham County,"1,452","2,750","47,085",,
26,045,26,037,MI,Clinton County,230,397,"8,075",,
26,045,26,025,MI,Calhoun County,126,257,"3,581",,
26,045,26,067,MI,Ionia County,118,208,"4,061",,
26,045,26,015,MI,Barry County,93,204,"3,054",,
26,045,26,081,MI,Kent County,74,134,"2,539",,
26,045,26,075,MI,Jackson County,63,123,"2,197",,
26,045,26,049,MI,Genesee County,57,97,"2,337",,
26,045,26,163,MI,Wayne County,54,84,"1,642",,
26,045,26,077,MI,Kalamazoo County,47,68,"1,402",,
26,045,26,125,MI,Oakland County,47,78,"2,279",,
26,045,26,155,MI,Shiawassee County,38,60,"1,284",,
26,045,26,145,MI,Saginaw County,36,58,"2,328",,
26,045,26,099,MI,Macomb County,26,38,831,,
26,045,26,073,MI,Isabella County,21,31,661,,
26,045,26,161,MI,Washtenaw County,21,32,772,,
26,045,26,117,MI,Montcalm County,20,21,465,,
26,045,26,093,MI,Livingston County,18,26,670,,
26,045,26,055,MI,Grand Traverse Count,16,24,573,,
26,045,26,139,MI,Ottawa County,16,29,632,,
26,045,26,035,MI,Clare County,14,21,575,,
26,045,26,121,MI,Muskegon County,14,28,573,,
26,045,26,017,MI,Bay County,13,24,"1,714",,
26,045,26,091,MI,Lenawee County,12,18,923,,
26,045,26,021,MI,Berrien County,11,19,448,,
26,045,26,057,MI,Gratiot County,11,17,391,,
26,045,17,031,IL,Cook County,10,13,285,,
26,045,18,003,IN,Allen County,10,22,677,,
26,045,26,023,MI,Branch County,10,19,268,,
26,045,26,033,MI,Chippewa County,10,24,365,,
26,045,26,147,MI,St Clair County,10,16,301,,
26,045,58,000,SS,Other Flows - Same State,166,272,"5,720",,
26,045,59,000,DS,Other Flows - Diff State,604,"1,061","23,074",,
26,045,59,001,DS,Other Flows - Northeast,63,107,"2,573",,
26,045,59,003,DS,Other Flows - Midwest,175,311,"7,202",,
26,045,59,005,DS,Other Flows - South,264,473,"9,878",,
26,045,59,007,DS,Other Flows - West,102,170,"3,421",,
26,045,57,009,FR,Foreign - Other flows,15,28,275,,
26,047,96,000,MI,Emmet County Tot Mig-US & For,884,"1,586","43,375",,
26,047,97,000,MI,Emmet County Tot Mig-US,884,"1,586","43,375",,
26,047,97,001,MI,Emmet County Tot Mig-Same St,682,"1,227","28,102",,
26,047,97,003,MI,Emmet County Tot Mig-Diff St,202,359,"15,273",,
26,047,98,000,MI,Emmet County Tot Mig-Foreign,d,d,d,,
26,047,26,047,MI,Emmet County Non-Migrants,"12,018","25,884","692,625",,
26,047,26,029,MI,Charlevoix County,135,258,"3,569",,
26,047,26,031,MI,Cheboygan County,118,199,"3,071",,
26,047,26,125,MI,Oakland County,36,70,"3,002",,
26,047,26,137,MI,Otsego County,31,55,"1,030",,
26,047,26,081,MI,Kent County,26,44,"1,414",,
26,047,26,163,MI,Wayne County,21,35,"1,090",,
26,047,26,033,MI,Chippewa County,18,42,412,,
26,047,26,065,MI,Ingham County,17,33,957,,
26,047,26,055,MI,Grand Traverse Count,16,23,459,,
26,047,26,161,MI,Washtenaw County,16,29,797,,
26,047,26,049,MI,Genesee County,14,24,"1,148",,
26,047,26,141,MI,Presque Isle County,13,18,210,,
26,047,26,099,MI,Macomb County,12,20,556,,
26,047,26,111,MI,Midland County,11,19,524,,
26,047,26,009,MI,Antrim County,10,16,279,,
26,047,26,077,MI,Kalamazoo County,10,13,187,,
26,047,58,000,SS,Other Flows - Same State,178,329,"9,397",,
26,047,59,000,DS,Other Flows - Diff State,202,359,"15,273",,
26,047,59,001,DS,Other Flows - Northeast,12,30,"1,331",,
26,047,59,003,DS,Other Flows - Midwest,61,112,"5,325",,
26,047,59,005,DS,Other Flows - South,86,152,"7,286",,
26,047,59,007,DS,Other Flows - West,43,65,"1,331",,
26,049,96,000,MI,Genesee County Tot Mig-US & For,"5,716","10,713","207,336",,
26,049,97,000,MI,Genesee County Tot Mig-US,"5,666","10,631","206,063",,
26,049,97,001,MI,Genesee County Tot Mig-Same St,"4,113","7,600","149,761",,
26,049,97,003,MI,Genesee County Tot Mig-Diff St,"1,553","3,031","56,302",,
26,049,98,000,MI,Genesee County Tot Mig-Foreign,50,82,"1,274",,
26,049,26,049,MI,Genesee County Non-Migrants,"156,550","340,570","7,875,184",,
26,049,26,125,MI,Oakland County,"1,119","2,144","46,369",,
26,049,26,087,MI,Lapeer County,437,799,"12,088",,
26,049,26,145,MI,Saginaw County,296,560,"11,096",,
26,049,26,155,MI,Shiawassee County,276,521,"8,830",,
26,049,26,093,MI,Livingston County,266,511,"11,924",,
26,049,26,163,MI,Wayne County,264,471,"9,418",,
26,049,26,099,MI,Macomb County,199,364,"9,065",,
26,049,26,157,MI,Tuscola County,174,333,"5,097",,
26,049,26,065,MI,Ingham County,115,195,"3,943",,
26,049,26,161,MI,Washtenaw County,94,154,"3,412",,
26,049,26,017,MI,Bay County,49,88,"3,341",,
26,049,26,081,MI,Kent County,48,70,"1,416",,
26,049,26,069,MI,Iosco County,40,71,964,,
26,049,26,147,MI,St Clair County,39,67,"1,198",,
26,049,26,111,MI,Midland County,38,71,"1,764",,
26,049,26,151,MI,Sanilac County,37,90,"1,512",,
26,049,26,073,MI,Isabella County,33,40,690,,
26,049,26,077,MI,Kalamazoo County,32,46,"1,002",,
26,049,17,031,IL,Cook County,29,59,"1,223",,
26,049,26,051,MI,Gladwin County,29,54,"1,026",,
26,049,57,005,FR,Foreign - APO/FPO ZIPs,29,51,663,,
26,049,26,143,MI,Roscommon County,28,48,"1,040",,
26,049,32,003,NV,Clark County,28,55,965,,
26,049,26,139,MI,Ottawa County,25,46,681,,
26,049,04,013,AZ,Maricopa County,24,43,596,,
26,049,26,045,MI,Eaton County,24,46,751,,
26,049,26,055,MI,Grand Traverse Count,24,46,757,,
26,049,26,129,MI,Ogemaw County,24,43,630,,
26,049,48,439,TX,Tarrant County,24,54,"1,138",,
26,049,26,063,MI,Huron County,23,33,579,,
26,049,26,035,MI,Clare County,21,38,335,,
26,049,26,037,MI,Clinton County,21,43,694,,
26,049,12,115,FL,Sarasota County,20,35,732,,
26,049,12,057,FL,Hillsborough County,19,25,423,,
26,049,06,073,CA,San Diego County,18,42,427,,
26,049,26,011,MI,Arenac County,18,35,359,,
26,049,39,049,OH,Franklin County,18,39,563,,
26,049,06,037,CA,Los Angeles County,17,27,"1,029",,
26,049,26,121,MI,Muskegon County,17,38,762,,
26,049,26,025,MI,Calhoun County,16,29,676,,
26,049,12,081,FL,Manatee County,15,21,288,,
26,049,26,075,MI,Jackson County,15,21,255,,
26,049,39,095,OH,Lucas County,15,23,347,,
26,049,12,071,FL,Lee County,14,22,447,,
26,049,12,105,FL,Polk County,14,19,427,,
26,049,12,103,FL,Pinellas County,13,23,609,,
26,049,13,089,GA,De Kalb County,13,25,697,,
26,049,26,021,MI,Berrien County,13,27,523,,
26,049,26,033,MI,Chippewa County,13,28,340,,
26,049,12,031,FL,Duval County,12,24,318,,
26,049,12,101,FL,Pasco County,12,18,270,,
26,049,26,137,MI,Otsego County,12,31,469,,
26,049,39,035,OH,Cuyahoga County,12,22,392,,
26,049,48,201,TX,Harris County,12,25,450,,
26,049,18,141,IN,St Joseph County,11,24,366,,
26,049,26,031,MI,Cheboygan County,11,15,322,,
26,049,26,115,MI,Monroe County,11,23,608,,
26,049,40,109,OK,Oklahoma County,11,18,671,,
26,049,42,003,PA,Allegheny County,11,22,891,,
26,049,47,157,TN,Shelby County,11,31,287,,
26,049,12,099,FL,Palm Beach County,10,12,231,,
26,049,12,127,FL,Volusia County,10,16,210,,
26,049,26,047,MI,Emmet County,10,17,319,,
26,049,26,067,MI,Ionia County,10,22,383,,
26,049,26,107,MI,Mecosta County,10,16,308,,
26,049,26,119,MI,Montmorency County,10,13,181,,
26,049,26,165,MI,Wexford County,10,20,435,,
26,049,58,000,SS,Other Flows - Same State,162,273,"4,199",,
26,049,59,000,DS,Other Flows - Diff State,"1,160","2,307","42,306",,
26,049,59,001,DS,Other Flows - Northeast,139,256,"6,508",,
26,049,59,003,DS,Other Flows - Midwest,299,611,"12,026",,
26,049,59,005,DS,Other Flows - South,557,"1,111","18,425",,
26,049,59,007,DS,Other Flows - West,165,329,"5,347",,
26,049,57,009,FR,Foreign - Other flows,21,31,610,,
26,051,96,000,MI,Gladwin County Tot Mig-US & For,479,880,"17,447",,
26,051,97,000,MI,Gladwin County Tot Mig-US,479,880,"17,447",,
26,051,97,001,MI,Gladwin County Tot Mig-Same St,406,736,"14,866",,
26,051,97,003,MI,Gladwin County Tot Mig-Diff St,73,144,"2,581",,
26,051,98,000,MI,Gladwin County Tot Mig-Foreign,d,d,d,,
26,051,26,051,MI,Gladwin County Non-Migrants,"9,093","19,909","380,399",,
26,051,26,111,MI,Midland County,73,129,"2,703",,
26,051,26,125,MI,Oakland County,36,61,"1,630",,
26,051,26,017,MI,Bay County,35,68,878,,
26,051,26,049,MI,Genesee County,31,56,"1,284",,
26,051,26,099,MI,Macomb County,30,57,"1,327",,
26,051,26,163,MI,Wayne County,28,43,"1,179",,
26,051,26,035,MI,Clare County,24,57,545,,
26,051,26,145,MI,Saginaw County,21,38,909,,
26,051,26,073,MI,Isabella County,13,26,461,,
26,051,58,000,SS,Other Flows - Same State,115,201,"3,949",,
26,051,59,000,DS,Other Flows - Diff State,73,144,"2,581",,
26,053,96,000,MI,Gogebic County Tot Mig-US & For,288,531,"10,026",,
26,053,97,000,MI,Gogebic County Tot Mig-US,288,531,"10,026",,
26,053,97,001,MI,Gogebic County Tot Mig-Same St,85,159,"2,769",,
26,053,97,003,MI,Gogebic County Tot Mig-Diff St,203,372,"7,257",,
26,053,98,000,MI,Gogebic County Tot Mig-Foreign,d,d,d,,
26,053,26,053,MI,Gogebic County Non-Migrants,"5,474","11,103","218,923",,
26,053,55,051,WI,Iron County,32,52,717,,
26,053,26,071,MI,Iron County,13,28,574,,
26,053,58,000,SS,Other Flows - Same State,72,131,"2,195",,
26,053,59,000,DS,Other Flows - Diff State,171,320,"6,540",,
26,055,96,000,MI,Grand Traverse Tot Mig-US & For,"2,462","4,348","105,862",,
26,055,97,000,MI,Grand Traverse Tot Mig-US,"2,462","4,348","105,862",,
26,055,97,001,MI,Grand Traverse Tot Mig-Same St,"1,763","3,053","68,614",,
26,055,97,003,MI,Grand Traverse Tot Mig-Diff St,699,"1,295","37,249",,
26,055,98,000,MI,Grand Traverse Tot Mig-Foreign,d,d,d,,
26,055,26,055,MI,Grand Traverse Non-Migrants,"32,159","67,492","1,781,980",,
26,055,26,089,MI,Leelanau County,199,325,"6,481",,
26,055,26,019,MI,Benzie County,194,349,"6,023",,
26,055,26,079,MI,Kalkaska County,129,245,"3,560",,
26,055,26,165,MI,Wexford County,120,219,"3,878",,
26,055,26,009,MI,Antrim County,114,191,"3,641",,
26,055,26,081,MI,Kent County,104,161,"4,594",,
26,055,26,125,MI,Oakland County,83,154,"7,423",,
26,055,26,163,MI,Wayne County,59,122,"3,108",,
26,055,26,065,MI,Ingham County,55,86,"2,257",,
26,055,26,099,MI,Macomb County,38,58,"1,501",,
26,055,26,029,MI,Charlevoix County,34,53,"1,039",,
26,055,26,049,MI,Genesee County,34,62,"1,369",,
26,055,26,145,MI,Saginaw County,33,66,"1,609",,
26,055,26,101,MI,Manistee County,32,46,830,,
26,055,26,047,MI,Emmet County,31,59,"1,834",,
26,055,26,077,MI,Kalamazoo County,31,45,"1,405",,
26,055,26,139,MI,Ottawa County,31,56,857,,
26,055,26,093,MI,Livingston County,25,52,"2,267",,
26,055,17,031,IL,Cook County,24,36,"1,245",,
26,055,26,031,MI,Cheboygan County,24,38,587,,
26,055,26,161,MI,Washtenaw County,24,43,"1,215",,
26,055,26,073,MI,Isabella County,22,38,989,,
26,055,26,143,MI,Roscommon County,19,33,706,,
26,055,26,037,MI,Clinton County,18,29,"1,271",,
26,055,26,113,MI,Missaukee County,17,22,271,,
26,055,26,033,MI,Chippewa County,16,33,517,,
26,055,26,137,MI,Otsego County,16,25,363,,
26,055,04,013,AZ,Maricopa County,15,27,698,,
26,055,26,007,MI,Alpena County,14,17,291,,
26,055,06,037,CA,Los Angeles County,13,21,"1,229",,
26,055,26,045,MI,Eaton County,13,23,630,,
26,055,06,073,CA,San Diego County,11,26,657,,
26,055,12,103,FL,Pinellas County,11,18,"2,889",,
26,055,26,025,MI,Calhoun County,11,23,528,,
26,055,26,103,MI,Marquette County,11,14,538,,
26,055,26,121,MI,Muskegon County,11,17,433,,
26,055,26,039,MI,Crawford County,10,12,253,,
26,055,58,000,SS,Other Flows - Same State,191,337,"6,350",,
26,055,59,000,DS,Other Flows - Diff State,625,"1,167","30,532",,
26,055,59,001,DS,Other Flows - Northeast,69,132,"4,313",,
26,055,59,003,DS,Other Flows - Midwest,181,299,"8,887",,
26,055,59,005,DS,Other Flows - South,241,490,"11,051",,
26,055,59,007,DS,Other Flows - West,134,246,"6,280",,
26,057,96,000,MI,Gratiot County Tot Mig-US & For,743,"1,432","21,426",,
26,057,97,000,MI,Gratiot County Tot Mig-US,743,"1,432","21,426",,
26,057,97,001,MI,Gratiot County Tot Mig-Same St,604,"1,143","17,389",,
26,057,97,003,MI,Gratiot County Tot Mig-Diff St,139,289,"4,037",,
26,057,98,000,MI,Gratiot County Tot Mig-Foreign,d,d,d,,
26,057,26,057,MI,Gratiot County Non-Migrants,"13,407","30,513","602,613",,
26,057,26,073,MI,Isabella County,157,283,"4,475",,
26,057,26,117,MI,Montcalm County,80,168,"2,086",,
26,057,26,037,MI,Clinton County,63,125,"1,916",,
26,057,26,111,MI,Midland County,44,78,"1,163",,
26,057,26,145,MI,Saginaw County,40,82,"1,009",,
26,057,26,065,MI,Ingham County,31,47,889,,
26,057,26,045,MI,Eaton County,17,30,403,,
26,057,26,107,MI,Mecosta County,15,33,281,,
26,057,26,155,MI,Shiawassee County,14,32,302,,
26,057,26,081,MI,Kent County,13,26,440,,
26,057,26,125,MI,Oakland County,11,19,644,,
26,057,26,049,MI,Genesee County,10,17,262,,
26,057,26,067,MI,Ionia County,10,23,411,,
26,057,58,000,SS,Other Flows - Same State,99,180,"3,107",,
26,057,59,000,DS,Other Flows - Diff State,139,289,"4,037",,
26,059,96,000,MI,Hillsdale Count Tot Mig-US & For,881,"1,788","33,658",,
26,059,97,000,MI,Hillsdale Count Tot Mig-US,881,"1,788","33,658",,
26,059,97,001,MI,Hillsdale Count Tot Mig-Same St,602,"1,207","21,255",,
26,059,97,003,MI,Hillsdale Count Tot Mig-Diff St,279,581,"12,403",,
26,059,98,000,MI,Hillsdale Count Tot Mig-Foreign,d,d,d,,
26,059,26,059,MI,Hillsdale Count Non-Migrants,"16,074","36,729","688,127",,
26,059,26,075,MI,Jackson County,136,280,"4,396",,
26,059,26,091,MI,Lenawee County,98,194,"3,210",,
26,059,26,023,MI,Branch County,83,174,"3,414",,
26,059,26,163,MI,Wayne County,66,134,"2,575",,
26,059,26,025,MI,Calhoun County,35,63,985,,
26,059,26,161,MI,Washtenaw County,27,52,"1,369",,
26,059,39,171,OH,Williams County,24,44,884,,
26,059,26,115,MI,Monroe County,21,57,"1,112",,
26,059,39,095,OH,Lucas County,20,45,"1,452",,
26,059,26,125,MI,Oakland County,17,29,541,,
26,059,18,151,IN,Steuben County,16,36,522,,
26,059,26,099,MI,Macomb County,13,29,781,,
26,059,26,081,MI,Kent County,12,15,271,,
26,059,58,000,SS,Other Flows - Same State,94,180,"2,602",,
26,059,59,000,DS,Other Flows - Diff State,219,456,"9,545",,
26,059,59,001,DS,Other Flows - Northeast,19,45,"1,046",,
26,059,59,003,DS,Other Flows - Midwest,83,166,"2,806",,
26,059,59,005,DS,Other Flows - South,77,165,"2,262",,
26,059,59,007,DS,Other Flows - West,40,80,"3,431",,
26,061,96,000,MI,Houghton County Tot Mig-US & For,745,"1,219","22,846",,
26,061,97,000,MI,Houghton County Tot Mig-US,663,"1,135","22,528",,
26,061,97,001,MI,Houghton County Tot Mig-Same St,347,601,"11,012",,
26,061,97,003,MI,Houghton County Tot Mig-Diff St,316,534,"11,516",,
26,061,98,000,MI,Houghton County Tot Mig-Foreign,82,84,317,,
26,061,26,061,MI,Houghton County Non-Migrants,"11,164","24,408","472,649",,
26,061,26,103,MI,Marquette County,51,81,"1,447",,
26,061,26,083,MI,Keweenaw County,33,55,784,,
26,061,26,013,MI,Baraga County,31,64,"1,035",,
26,061,26,125,MI,Oakland County,22,33,944,,
26,061,26,163,MI,Wayne County,16,28,511,,
26,061,26,081,MI,Kent County,15,26,721,,
26,061,26,131,MI,Ontonagon County,13,22,342,,
26,061,26,043,MI,Dickinson County,11,20,285,,
26,061,26,093,MI,Livingston County,11,19,503,,
26,061,55,009,WI,Brown County,10,12,225,,
26,061,58,000,SS,Other Flows - Same State,144,253,"4,440",,
26,061,59,000,DS,Other Flows - Diff State,306,522,"11,291",,
26,061,59,001,DS,Other Flows - Northeast,31,65,"1,917",,
26,061,59,003,DS,Other Flows - Midwest,137,213,"4,410",,
26,061,59,005,DS,Other Flows - South,69,133,"2,461",,
26,061,59,007,DS,Other Flows - West,69,111,"2,502",,
26,061,57,009,FR,Foreign - Other flows,82,84,317,,
26,063,96,000,MI,Huron County Tot Mig-US & For,497,884,"17,133",,
26,063,97,000,MI,Huron County Tot Mig-US,497,884,"17,133",,
26,063,97,001,MI,Huron County Tot Mig-Same St,401,701,"13,902",,
26,063,97,003,MI,Huron County Tot Mig-Diff St,96,183,"3,230",,
26,063,98,000,MI,Huron County Tot Mig-Foreign,d,d,d,,
26,063,26,063,MI,Huron County Non-Migrants,"13,677","29,190","590,762",,
26,063,26,157,MI,Tuscola County,59,122,"1,661",,
26,063,26,099,MI,Macomb County,57,102,"2,435",,
26,063,26,151,MI,Sanilac County,40,78,880,,
26,063,26,125,MI,Oakland County,37,66,"1,149",,
26,063,26,163,MI,Wayne County,31,50,"1,703",,
26,063,26,017,MI,Bay County,25,31,720,,
26,063,26,049,MI,Genesee County,20,37,845,,
26,063,26,145,MI,Saginaw County,20,32,563,,
26,063,26,087,MI,Lapeer County,14,33,449,,
26,063,26,147,MI,St Clair County,12,20,322,,
26,063,26,111,MI,Midland County,10,14,227,,
26,063,58,000,SS,Other Flows - Same State,76,116,"2,948",,
26,063,59,000,DS,Other Flows - Diff State,96,183,"3,230",,
26,063,59,001,DS,Other Flows - Northeast,12,26,460,,
26,063,59,003,DS,Other Flows - Midwest,25,56,829,,
26,063,59,005,DS,Other Flows - South,43,74,"1,580",,
26,063,59,007,DS,Other Flows - West,16,27,362,,
26,065,96,000,MI,Ingham County Tot Mig-US & For,"7,631","12,248","237,656",,
26,065,97,000,MI,Ingham County Tot Mig-US,"7,231","11,808","234,699",,
26,065,97,001,MI,Ingham County Tot Mig-Same St,"5,221","8,394","159,449",,
26,065,97,003,MI,Ingham County Tot Mig-Diff St,"2,010","3,414","75,250",,
26,065,98,000,MI,Ingham County Tot Mig-Foreign,400,440,"2,957",,
26,065,26,065,MI,Ingham County Non-Migrants,"91,185","189,682","5,051,861",,
26,065,26,045,MI,Eaton County,"1,278","2,282","39,757",,
26,065,26,037,MI,Clinton County,702,"1,180","21,726",,
26,065,26,125,MI,Oakland County,300,437,"10,296",,
26,065,26,163,MI,Wayne County,257,397,"7,569",,
26,065,26,155,MI,Shiawassee County,256,444,"8,450",,
26,065,26,075,MI,Jackson County,202,383,"5,537",,
26,065,26,093,MI,Livingston County,192,319,"6,912",,
26,065,26,081,MI,Kent County,178,279,"5,431",,
26,065,26,161,MI,Washtenaw County,172,254,"6,420",,
26,065,26,049,MI,Genesee County,161,235,"5,931",,
26,065,26,077,MI,Kalamazoo County,123,165,"3,770",,
26,065,26,067,MI,Ionia County,95,142,"2,614",,
26,065,26,145,MI,Saginaw County,95,129,"2,594",,
26,065,26,099,MI,Macomb County,93,134,"2,600",,
26,065,26,025,MI,Calhoun County,87,137,"2,765",,
26,065,26,073,MI,Isabella County,73,97,"1,646",,
26,065,26,139,MI,Ottawa County,68,92,"1,832",,
26,065,17,031,IL,Cook County,63,94,"2,658",,
26,065,26,057,MI,Gratiot County,60,89,"1,218",,
26,065,26,121,MI,Muskegon County,46,81,"1,020",,
26,065,26,055,MI,Grand Traverse Count,43,64,993,,
26,065,26,091,MI,Lenawee County,43,65,"1,787",,
26,065,26,017,MI,Bay County,41,62,"1,405",,
26,065,26,111,MI,Midland County,40,65,"2,055",,
26,065,26,117,MI,Montcalm County,40,59,740,,
26,065,26,147,MI,St Clair County,39,53,"1,022",,
26,065,06,037,CA,Los Angeles County,36,68,"1,437",,
26,065,04,013,AZ,Maricopa County,34,59,"1,099",,
26,065,26,021,MI,Berrien County,27,38,559,,
26,065,26,107,MI,Mecosta County,25,42,714,,
26,065,26,015,MI,Barry County,24,41,516,,
26,065,26,023,MI,Branch County,23,32,620,,
26,065,36,061,NY,New York County,23,27,979,,
26,065,39,049,OH,Franklin County,23,33,652,,
26,065,12,011,FL,Broward County,22,27,859,,
26,065,26,087,MI,Lapeer County,22,27,517,,
26,065,26,005,MI,Allegan County,21,27,359,,
26,065,26,115,MI,Monroe County,20,29,569,,
26,065,26,063,MI,Huron County,18,23,456,,
26,065,18,141,IN,St Joseph County,17,23,453,,
26,065,26,009,MI,Antrim County,17,23,326,,
26,065,26,103,MI,Marquette County,17,24,291,,
26,065,32,003,NV,Clark County,17,27,678,,
26,065,48,201,TX,Harris County,17,28,790,,
26,065,55,025,WI,Dane County,17,31,435,,
26,065,06,073,CA,San Diego County,16,32,567,,
26,065,17,043,IL,Du Page County,16,27,611,,
26,065,18,097,IN,Marion County,16,24,388,,
26,065,26,059,MI,Hillsdale County,16,26,519,,
26,065,26,137,MI,Otsego County,16,23,366,,
26,065,36,047,NY,Kings County,16,25,349,,
26,065,42,003,PA,Allegheny County,16,24,680,,
26,065,57,005,FR,Foreign - APO/FPO ZIPs,16,28,510,,
26,065,26,035,MI,Clare County,15,21,425,,
26,065,39,035,OH,Cuyahoga County,15,30,749,,
26,065,12,057,FL,Hillsborough County,14,23,698,,
26,065,12,105,FL,Polk County,14,26,400,,
26,065,26,157,MI,Tuscola County,14,19,402,,
26,065,27,053,MN,Hennepin County,14,16,336,,
26,065,18,003,IN,Allen County,13,23,477,,
26,065,25,017,MA,Middlesex County,13,17,545,,
26,065,26,007,MI,Alpena County,13,14,163,,
26,065,26,105,MI,Mason County,13,20,438,,
26,065,26,149,MI,St Joseph County,13,13,152,,
26,065,08,041,CO,El Paso County,12,23,303,,
26,065,12,086,FL,Miami Dade County,12,19,316,,
26,065,13,089,GA,De Kalb County,12,20,413,,
26,065,18,105,IN,Monroe County,12,18,188,,
26,065,18,157,IN,Tippecanoe County,12,27,699,,
26,065,26,041,MI,Delta County,12,16,251,,
26,065,26,123,MI,Newaygo County,12,15,247,,
26,065,37,183,NC,Wake County,12,14,246,,
26,065,39,095,OH,Lucas County,12,21,403,,
26,065,48,453,TX,Travis County,12,28,767,,
26,065,12,095,FL,Orange County,11,23,242,,
26,065,12,103,FL,Pinellas County,11,13,246,,
26,065,24,031,MD,Montgomery County,11,22,566,,
26,065,26,029,MI,Charlevoix County,11,15,240,,
26,065,26,047,MI,Emmet County,11,17,310,,
26,065,26,089,MI,Leelanau County,11,20,478,,
26,065,26,165,MI,Wexford County,11,17,313,,
26,065,29,189,MO,St Louis County,11,21,730,,
26,065,39,061,OH,Hamilton County,11,11,367,,
26,065,39,173,OH,Wood County,11,19,296,,
26,065,48,215,TX,Hidalgo County,11,20,130,,
26,065,51,059,VA,Fairfax County,11,21,835,,
26,065,06,085,CA,Santa Clara County,10,20,415,,
26,065,11,001,DC,District Of Columbia,10,15,529,,
26,065,48,113,TX,Dallas County,10,25,584,,
